Timestamp,Open,High,Low,Close,Volume
2022-03-11 00:00:00,6.211,9.675,6.211,6.523,6043741.84
2022-03-12 00:00:00,6.53,7.268,6.5,6.674,3225707.77
2022-03-13 00:00:00,6.666,6.83,6.191,6.222,1285223.07
2022-03-14 00:00:00,6.22,6.851,6.18,6.361,1694265.62
2022-03-15 00:00:00,6.361,6.45,5.88,6.007,1189370.49
2022-03-16 00:00:00,6.007,6.38,5.989,6.323,1508755.88
2022-03-17 00:00:00,6.329,6.424,6.12,6.17,1232109.22
2022-03-18 00:00:00,6.17,6.4,5.99,6.297,1162741.01
2022-03-19 00:00:00,6.299,6.401,6.194,6.291,1350450.07
2022-03-20 00:00:00,6.282,6.318,5.93,6.097,823976.75
2022-03-21 00:00:00,6.097,6.262,5.994,6.091,1087357.1
2022-03-22 00:00:00,6.081,6.3,6.04,6.122,1366769.38
2022-03-23 00:00:00,6.123,6.6,6.071,6.375,1738757.34
2022-03-24 00:00:00,6.375,7.12,6.203,6.556,2865909.35
2022-03-25 00:00:00,6.557,7.3,6.416,6.812,4198593.01
2022-03-26 00:00:00,6.813,6.87,6.659,6.749,1159784.35
2022-03-27 00:00:00,6.754,7.1,6.563,7.022,1612289.61
2022-03-28 00:00:00,7.022,7.2,6.7,6.707,2217006.53
2022-03-29 00:00:00,6.709,7.1,6.612,6.795,1729306.95
2022-03-30 00:00:00,6.795,7.02,6.55,6.776,2101685.26
2022-03-31 00:00:00,6.776,7.0,6.329,6.361,1959680.94
2022-04-01 00:00:00,6.36,7.25,6.2,6.867,2179925.61
2022-04-02 00:00:00,6.869,7.97,6.746,7.23,6671920.01
2022-04-03 00:00:00,7.235,7.75,6.95,7.618,3085595.57
2022-04-04 00:00:00,7.618,7.75,6.973,7.312,2631974.47
2022-04-05 00:00:00,7.322,7.8,7.0,7.096,2171295.13
2022-04-06 00:00:00,7.095,7.35,6.501,6.506,2323399.79
2022-04-07 00:00:00,6.506,6.775,6.365,6.602,1565428.3
2022-04-08 00:00:00,6.599,6.9,6.123,6.156,1551313.7
2022-04-09 00:00:00,6.157,6.401,6.01,6.281,1072700.04
2022-04-10 00:00:00,6.28,6.479,6.093,6.12,965523.62
2022-04-11 00:00:00,6.12,6.133,5.313,5.395,2837197.19
2022-04-12 00:00:00,5.396,6.084,5.313,5.593,2150324.52
2022-04-13 00:00:00,5.592,6.0,5.432,5.873,1143750.38
2022-04-14 00:00:00,5.868,6.12,5.429,5.547,1390129.47
2022-04-15 00:00:00,5.549,5.677,5.468,5.582,1031457.52
2022-04-16 00:00:00,5.583,5.601,5.39,5.483,644989.63
2022-04-17 00:00:00,5.483,5.64,5.36,5.402,903757.49
2022-04-18 00:00:00,5.407,5.595,5.052,5.528,1932582.43
2022-04-19 00:00:00,5.53,5.609,5.281,5.486,2081320.02
2022-04-20 00:00:00,5.486,5.759,5.338,5.397,2451278.54
2022-04-21 00:00:00,5.393,5.779,5.166,5.203,3004603.3
2022-04-22 00:00:00,5.205,5.284,5.055,5.144,1725395.39
2022-04-23 00:00:00,5.142,5.146,4.93,4.942,1327680.48
2022-04-24 00:00:00,4.942,5.1,4.768,4.844,1934938.59
2022-04-25 00:00:00,4.84,5.29,4.505,5.013,2876315.49
2022-04-26 00:00:00,5.015,5.25,4.552,4.621,2738255.07
2022-04-27 00:00:00,4.623,4.879,4.556,4.686,1511617.92
2022-04-28 00:00:00,4.684,4.818,4.551,4.654,1432449.03
2022-04-29 00:00:00,4.656,4.787,4.023,4.058,2260967.57
2022-04-30 00:00:00,4.06,4.401,3.517,3.552,3593680.85
2022-05-01 00:00:00,3.552,4.1,3.515,3.907,3058950.55
2022-05-02 00:00:00,3.907,4.08,3.663,3.788,2051655.81
2022-05-03 00:00:00,3.786,4.088,3.729,3.829,1902635.47
2022-05-04 00:00:00,3.831,4.39,3.803,4.227,2521297.62
2022-05-05 00:00:00,4.225,4.273,3.556,3.719,2775172.08
2022-05-06 00:00:00,3.721,3.733,3.45,3.576,1909883.16
2022-05-07 00:00:00,3.576,3.6,3.386,3.477,1137859.46
2022-05-08 00:00:00,3.476,3.505,3.06,3.117,3021069.83
2022-05-09 00:00:00,3.12,3.183,2.602,2.615,5170110.57
2022-05-10 00:00:00,2.61,2.921,2.415,2.474,5225861.8
2022-05-11 00:00:00,2.469,2.642,1.5,1.757,9466967.1
2022-05-12 00:00:00,1.756,1.986,1.352,1.605,6281548.73
2022-05-13 00:00:00,1.605,2.649,1.558,2.079,8104152.66
2022-05-14 00:00:00,2.088,3.05,2.035,2.954,9520777.96
2022-05-15 00:00:00,2.954,3.45,2.801,3.295,10606900.41
2022-05-16 00:00:00,3.295,3.298,2.656,2.891,6874111.14
2022-05-17 00:00:00,2.89,3.45,2.795,2.936,5591414.99
2022-05-18 00:00:00,2.937,3.021,2.234,2.282,7281307.8
2022-05-19 00:00:00,2.283,2.73,2.171,2.666,7703221.72
2022-05-20 00:00:00,2.67,2.809,2.407,2.621,4398947.03
2022-05-21 00:00:00,2.621,2.68,2.539,2.595,1897552.1
2022-05-22 00:00:00,2.596,2.683,2.5,2.641,2087188.67
2022-05-23 00:00:00,2.64,2.742,2.323,2.371,3577133.41
2022-05-24 00:00:00,2.37,2.597,2.159,2.394,2856201.62
2022-05-25 00:00:00,2.395,2.446,2.194,2.26,2721485.21
2022-05-26 00:00:00,2.262,2.4,1.983,2.113,5473453.36
2022-05-27 00:00:00,2.111,2.161,1.98,2.004,3738332.78
2022-05-28 00:00:00,2.004,2.1,1.992,2.075,1418405.39
2022-05-29 00:00:00,2.072,2.211,2.001,2.122,1780061.75
2022-05-30 00:00:00,2.122,2.374,2.1,2.303,4721586.97
2022-05-31 00:00:00,2.306,2.369,2.146,2.221,3207394.79
2022-06-01 00:00:00,2.224,2.245,1.972,2.044,2698674.42
2022-06-02 00:00:00,2.047,2.16,1.976,2.14,1651964.29
2022-06-03 00:00:00,2.141,2.178,1.932,1.957,2388376.88
2022-06-04 00:00:00,1.958,2.031,1.85,2.029,1935472.02
2022-06-05 00:00:00,2.029,2.1,1.915,1.994,2122815.48
2022-06-06 00:00:00,1.993,2.136,1.993,2.058,2479109.04
2022-06-07 00:00:00,2.053,2.056,1.877,1.949,2777495.25
2022-06-08 00:00:00,1.947,2.003,1.91,1.924,1515325.84
2022-06-09 00:00:00,1.923,1.96,1.886,1.897,1272564.48
2022-06-10 00:00:00,1.898,1.941,1.706,1.748,2781911.76
2022-06-11 00:00:00,1.749,1.847,1.63,1.673,2087133.23
2022-06-12 00:00:00,1.672,1.684,1.49,1.491,2936235.38
2022-06-13 00:00:00,1.491,1.617,1.338,1.502,8565838.93
2022-06-14 00:00:00,1.503,1.8,1.456,1.58,6576947.49
2022-06-15 00:00:00,1.578,1.883,1.5,1.831,7045849.79
2022-06-16 00:00:00,1.832,1.853,1.6,1.642,3972605.0
2022-06-17 00:00:00,1.643,1.746,1.626,1.721,2027806.11
2022-06-18 00:00:00,1.722,1.77,1.52,1.629,4419485.91
2022-06-19 00:00:00,1.627,1.709,1.565,1.662,2507156.82
2022-06-20 00:00:00,1.661,1.803,1.601,1.719,3902126.88
2022-06-21 00:00:00,1.716,1.855,1.675,1.68,3594858.1
2022-06-22 00:00:00,1.683,1.75,1.61,1.636,2615137.5
2022-06-23 00:00:00,1.636,1.73,1.622,1.705,2394796.69
2022-06-24 00:00:00,1.702,1.805,1.683,1.754,3260136.45
